repo,pr_number,review_id,reviewer,state,submitted_at,body
home-assistant/core,175238,4607104249,frenck,APPROVED,2026-07-01T08:27:44Z,"Thanks, @joostlek 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
home-assistant/core,175240,4607239365,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T08:44:41Z,"## Pull request overview

This PR fixes issue #175157, where the `sun.is_set` condition flipped roughly 2 minutes after the corresponding `sun.sunset` trigger fired. The root cause was that `_UpCondition`/`_SetCondition` evaluated the sun's real-time elevation (`astral.sun.elevation()`), while the triggers compute exact event times (`astral.sun.sunset()`/`sunrise()`), and the two algorithms disagree near the horizon. The change switches both conditions to the existing `helpers.sun.is_up()` helper, which compares the next sunrise and next sunset event times — the same event-time basis the triggers already use — so the conditions and triggers now flip at the same instant. Other sun conditions (`is_ascending`, `is_descending`, `is_night`, twilight) intentionally keep elevation-based logic.

**Changes:**
- Switch `sun.is_up` / `sun.is_set` conditions to `helpers.sun.is_up()` for event-time consistency with the triggers.
- Add a boundary test asserting `sun.is_set` flips exactly at the calculated sunset event time.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/sun/condition.py` | Import `is_up` and use it in `_UpCondition`/`_SetCondition` instead of elevation comparison |
| `tests/components/sun/test_condition.py` | Add `test_is_set_agrees_with_sunset_trigger_time` verifying the condition flips at the event-time sunset |

One point worth confirming: the `sun.sun` entity state remains elevation-based, so it now diverges from these conditions near the horizon by the same ~2 minutes (they previously agreed). This may be an intentional, scoped tradeoff, but is worth a human decision.




"
home-assistant/core,175240,4607311120,joostlek,APPROVED,2026-07-01T08:53:19Z,
home-assistant/core,175240,4607388853,copilot-swe-agent[bot],COMMENTED,2026-07-01T09:04:24Z,
home-assistant/core,175240,4607679741,edenhaus,APPROVED,2026-07-01T09:40:24Z,Thanks @frenck 👍 
home-assistant/core,175240,4607738125,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T09:48:24Z,"## Pull request overview

Copilot reviewed 3 out of 3 changed files in this pull request and generated 1 comment.




"
home-assistant/core,175240,4608068655,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T10:36:20Z,"## Pull request overview

Copilot reviewed 2 out of 2 changed files in this pull request and generated 1 comment.




"
home-assistant/core,175242,4607274185,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T08:48:58Z,"## Pull request overview

This PR is a code-quality follow-up to #174590, which introduced the `AlarmControlPanelEntityStateAttribute` StrEnum. It migrates the remaining `ATTR_CHANGED_BY` / `ATTR_CODE_ARM_REQUIRED` string-constant usages in the `alarm_control_panel` integration to the new enum, aligning with the epic in home-assistant/epics#104. The enum members carry identical string values (`""changed_by""`, `""code_arm_required""`), so behavior is fully preserved.

**Changes:**
- Replace `ATTR_CHANGED_BY` / `ATTR_CODE_ARM_REQUIRED` usages with `AlarmControlPanelEntityStateAttribute` members in `significant_change.py` and `device_action.py`.
- Update imports to source the enum from `.const` and drop the now-unused `ATTR_*` imports.
- Refresh an inline comment to reference `CODE_ARM_REQUIRED` instead of the old constant name.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| homeassistant/components/alarm_control_panel/significant_change.py | Uses enum members in `SIGNIFICANT_ATTRIBUTES`; import updated to `.const`. |
| homeassistant/components/alarm_control_panel/device_action.py | Uses enum for the `code_arm_required` state lookup; imports and comment updated. |




"
home-assistant/core,175242,4610302826,justanotherariel,APPROVED,2026-07-01T15:06:36Z,
home-assistant/core,175251,4607294177,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T08:51:02Z,"## Pull request overview

This PR continues the attribute key migration work by using the automation attribute `StrEnum` (`AutomationEntityStateAttribute`) when restoring `last_triggered` from the stored entity state.

**Changes:**
- Use `AutomationEntityStateAttribute.LAST_TRIGGERED` instead of the literal `""last_triggered""` when reading the restored state attributes in `async_added_to_hass()`.




"
home-assistant/core,175251,4610315645,justanotherariel,APPROVED,2026-07-01T15:07:53Z,
home-assistant/core,175253,4607318640,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T08:54:23Z,"## Pull request overview

This PR is a follow-up to #174591 (which introduced the `CameraEntityStateAttribute` StrEnum) and is linked to the broader epic to migrate entity state attributes to enums. It replaces the generic attribute constant/string literals in the camera integration with members of the shared `EntityStateAttribute` StrEnum from `homeassistant.const`, improving type safety and consistency without altering behavior.

**Changes:**
- Replaced `ATTR_FRIENDLY_NAME` with `EntityStateAttribute.FRIENDLY_NAME` in `media_source.py`.
- Replaced the `""entity_picture""` string literal with `EntityStateAttribute.ENTITY_PICTURE` in the unrecorded-attributes frozenset in `__init__.py`, adding the corresponding import.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/camera/media_source.py` | Swaps `ATTR_FRIENDLY_NAME` import/usage for `EntityStateAttribute.FRIENDLY_NAME`; value unchanged (`""friendly_name""`). |
| `homeassistant/components/camera/__init__.py` | Adds `EntityStateAttribute` import and replaces `""entity_picture""` literal with `EntityStateAttribute.ENTITY_PICTURE`; value unchanged (`""entity_picture""`). |




"
home-assistant/core,175253,4607452627,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T09:11:57Z,"## Pull request overview

Copilot reviewed 2 out of 2 changed files in this pull request and generated no new comments.




"
home-assistant/core,175253,4610338052,justanotherariel,APPROVED,2026-07-01T15:09:54Z,
home-assistant/core,175254,4607503003,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T09:19:03Z,"## Pull request overview

This PR is a follow-up to #174528, which introduced the `ClimateEntityStateAttribute` and `ClimateEntityCapabilityAttribute` `StrEnum`s for the climate integration. It migrates the remaining climate helper modules (triggers, conditions, device automations, significant-change detection, and state reproduction) from the loose `ATTR_*` string constants to these enums, aligning with the epic in home-assistant/epics#104. Because each enum member's value is identical to the string it replaces, and `StrEnum` members compare and hash equal to their string values, the changes are behavior-preserving.

**Changes:**
- Replace `ATTR_*` state-attribute references with `ClimateEntityStateAttribute` members in `trigger.py`, `condition.py`, `significant_change.py`, `device_trigger.py`, and `device_condition.py`.
- Replace `ATTR_HVAC_MODES` / `ATTR_PRESET_MODES` capability lookups with `ClimateEntityCapabilityAttribute` members in `device_action.py` and `device_condition.py`.
- Refactor `reproduce_state.py` to iterate over `ClimateEntityStateAttribute` members and introduce a `_STATE_ATTRIBUTE_TO_SERVICE_ARG` mapping that makes the state-attribute → service-argument relationship explicit.

### Reviewed changes

Copilot reviewed 7 out of 7 changed files in this pull request and generated no comments.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| homeassistant/components/climate/trigger.py | Uses `ClimateEntityStateAttribute` for temperature/humidity/HVAC-action value sources and guards. |
| homeassistant/components/climate/condition.py | Same enum migration for condition value sources and `_should_include` guards. |
| homeassistant/components/climate/significant_change.py | Builds `SIGNIFICANT_ATTRIBUTES` and comparison lists from enum members. |
| homeassistant/components/climate/reproduce_state.py | Iterates enum members and maps them to service args via a new dict; `call_service` signature updated. |
| homeassistant/components/climate/device_trigger.py | Checks `state.attributes` presence using enum members. |
| homeassistant/components/climate/device_condition.py | Uses state enum for preset lookup and capability enum for hvac/preset modes. |
| homeassistant/components/climate/device_action.py | Uses capability enum for hvac/preset mode capability lookups. |
</details>





"
home-assistant/core,175254,4612069950,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T18:50:33Z,"## Pull request overview

Copilot reviewed 7 out of 7 changed files in this pull request and generated no new comments.




"
home-assistant/core,175254,4625578152,frenck,APPROVED,2026-07-03T11:57:53Z,"Thanks, @epenet 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
home-assistant/core,175255,4607593753,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T09:30:38Z,"## Pull request overview

This PR is a follow-up to #174601 (which introduced the `CoverEntityStateAttribute` StrEnum) and part of the state-attribute-enum migration epic (home-assistant/epics#104). It replaces the legacy `ATTR_*` string constants for cover state attributes with the new `CoverEntityStateAttribute` enum (and `EntityStateAttribute.SUPPORTED_FEATURES` from `homeassistant/const.py`) across the cover integration's supporting modules. This is a purely mechanical, non-behavioral refactor: the enum member values (`""is_closed""`, `""current_position""`, `""current_tilt_position""`, `""supported_features""`) are identical to the strings/constants they replace.

**Changes:**
- Swap `ATTR_IS_CLOSED`, `ATTR_CURRENT_POSITION`, `ATTR_CURRENT_TILT_POSITION` for `CoverEntityStateAttribute` members in triggers, conditions, device triggers/conditions, significant change, and reproduce_state.
- Replace `ATTR_SUPPORTED_FEATURES` with `EntityStateAttribute.SUPPORTED_FEATURES` in `reproduce_state.py`.
- Add `""CoverEntityStateAttribute""` to the `cover` package's `__all__` export list.

### Reviewed changes

Copilot reviewed 7 out of 7 changed files in this pull request and generated no comments.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| homeassistant/components/cover/__init__.py | Adds `CoverEntityStateAttribute` to `__all__` so it's a public export. |
| homeassistant/components/cover/const.py | (context) Source of the `CoverEntityStateAttribute` StrEnum; member values match prior strings. |
| homeassistant/components/cover/trigger.py | Uses `CoverEntityStateAttribute.IS_CLOSED` for the trigger value source. |
| homeassistant/components/cover/condition.py | Uses `CoverEntityStateAttribute.IS_CLOSED` for the condition value source. |
| homeassistant/components/cover/device_trigger.py | Uses enum members for the position attribute name in the value template. |
| homeassistant/components/cover/device_condition.py | Uses enum members for the position attribute name. |
| homeassistant/components/cover/significant_change.py | Builds `SIGNIFICANT_ATTRIBUTES` from enum members, imported from `.const`. |
| homeassistant/components/cover/reproduce_state.py | Uses `CoverEntityStateAttribute` and `EntityStateAttribute.SUPPORTED_FEATURES`. |
</details>





"
home-assistant/core,175255,4625999313,frenck,APPROVED,2026-07-03T13:10:56Z,"Thanks, @epenet 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
home-assistant/core,175256,4607739046,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T09:48:33Z,"## Pull request overview

This PR refactors the Miele integration's `async_setup_entry` to use Home Assistant's new OAuth2 token request exceptions instead of manually inspecting `ClientResponseError.status` to split 4xx/5xx handling. It resolves issue #175248 and aligns Miele with the migration pattern already adopted by integrations like `google_assistant_sdk`, `yoto`, and `nest`.

The new handling relies on the OAuth helper (`config_entry_oauth2_flow._token_request`) mapping token endpoint responses to typed exceptions: 4xx → `OAuth2TokenRequestReauthError` (→ `ConfigEntryAuthFailed`), and 429/5xx (`OAuth2TokenRequestTransientError`, a subclass of `OAuth2TokenRequestError`) plus other `ClientError`s → `ConfigEntryNotReady`. The except-clause ordering is correct because `OAuth2TokenRequestReauthError` is a subclass of `OAuth2TokenRequestError` and is caught first. The now-unused `ClientResponseError` import is removed from this file (other Miele modules retain their own imports), and existing tests (401 → SETUP_ERROR, 500 → SETUP_RETRY, connection error → SETUP_RETRY) continue to cover the changed path.

**Changes:**
- Replace manual `ClientResponseError` status-splitting with typed OAuth2 exceptions in setup.
- Update imports to pull in `OAuth2TokenRequestError`/`OAuth2TokenRequestReauthError` and drop the unused `ClientResponseError`.




"
home-assistant/core,175256,4609496319,erwindouna,APPROVED,2026-07-01T13:34:59Z,Thanks @astrandb!
home-assistant/core,175258,4607889211,home-assistant[bot],DISMISSED,2026-07-01T10:09:26Z,"
Hi @ZHB-coolkit

It seems you haven't yet signed a CLA. Please do so [here](https://home-assistant.io/developers/cla_sign_start/?pr=home-assistant/core#175258).

Once you do that we will be able to review and accept this pull request.

Thanks!
"
home-assistant/core,175258,4607908870,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T10:12:18Z,"## Pull request overview

This PR adds a USB auto-discovery matcher to the ZHA integration so a SONOFF Zigbee dongle based on the CC2674P10 chip (referred to in the title as ""Dongle-PP10"") is automatically discovered. It updates the ZHA `manifest.json` and the corresponding generated `usb.py`.

**Changes:**
- Adds a new USB matcher (`description: *sonoff*plus*cc2674p10*`, VID `10C4`, PID `EA60`) to `zha/manifest.json`.
- Mirrors the same matcher into the generated `homeassistant/generated/usb.py`.

One concern: the new matcher is effectively subsumed by the existing `*sonoff*plus*` entry, which shares the same VID/PID and domain, so it does not extend discovery coverage as intended.

### Reviewed changes

Copilot reviewed 1 out of 2 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| homeassistant/components/zha/manifest.json | Adds a new `*sonoff*plus*cc2674p10*` USB matcher (VID `10C4`, PID `EA60`) for the SONOFF CC2674P10 dongle. |
| homeassistant/generated/usb.py | Regenerated to mirror the new manifest matcher; in sync with the manifest change. |




"
home-assistant/core,175258,4607923207,home-assistant[bot],DISMISSED,2026-07-01T10:14:27Z,"
Hi @ZHB-coolkit

It seems you haven't yet signed a CLA. Please do so [here](https://home-assistant.io/developers/cla_sign_start/?pr=home-assistant/core#175258).

Once you do that we will be able to review and accept this pull request.

Thanks!
"
home-assistant/core,175258,4607996960,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T10:25:46Z,"## Pull request overview

Copilot reviewed 1 out of 2 changed files in this pull request and generated 1 comment.




"
home-assistant/core,175260,4608306158,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T11:10:10Z,"## Pull request overview

This PR addresses CI flakiness by adding an explicit per-test timeout to `test_compile_hourly_statistics_unavailable` in the sensor recorder test suite. The test occasionally exceeds the default pytest timeout on CI, and rather than refactoring the underlying statistics-compilation code (which would require larger changes), it raises the ceiling for this specific test. This follows the existing precedent in the same file, where `test_compile_statistics_hourly_daily_monthly_summary` already carries `@pytest.mark.timeout(25)` (line 4853).

**Changes:**
- Added `@pytest.mark.timeout(25)` to `test_compile_hourly_statistics_unavailable`.




"
home-assistant/core,175260,4608331248,frenck,APPROVED,2026-07-01T11:13:30Z,
home-assistant/core,175261,4608358268,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T11:17:04Z,"## Pull request overview

This PR refactors the `waze_travel_time` integration to register its `get_travel_times` service in `async_setup` instead of `async_setup_entry`, as part of the epic to make services available for automation validation regardless of config-entry load state (home-assistant/epics#65). The service logic is extracted into a dedicated `services.py` module following the established Home Assistant pattern, and the `home-assistant-service-registered-in-setup-entry` pylint suppression is removed.

**Changes:**
- Added a new `services.py` containing the service schema, handler (`async_get_travel_times_service`), and a `@callback async_setup_services` registration helper.
- Added `async_setup` and `CONFIG_SCHEMA = cv.config_entry_only_config_schema(DOMAIN)` to `__init__.py`, invoking `async_setup_services`, and removed the in-entry service registration plus now-unused imports.

I verified that the service handler is self-contained (it builds its own client from `service.data`, so it does not depend on a loaded config entry), all removed imports are no longer referenced in `__init__.py`, all `services.py` imports resolve to existing definitions, and the existing tests in `test_init.py` still exercise the service via config-entry setup which triggers `async_setup`.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/waze_travel_time/services.py` | New module holding the service schema, handler, and `async_setup_services` registration helper. |
| `homeassistant/components/waze_travel_time/__init__.py` | Adds `async_setup`/`CONFIG_SCHEMA`, delegates service registration to `services.py`, and removes the in-entry registration and unused imports. |




"
home-assistant/core,175261,4610264044,joostlek,APPROVED,2026-07-01T15:01:58Z,
home-assistant/core,175263,4608555670,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T11:42:25Z,"## Pull request overview

This PR improves the user-facing repair issue message for the deprecated trigger `behavior` option (created in `homeassistant/helpers/trigger.py` when legacy values `any`/`last` are still in use). The new wording gives users a clearer, preferred remediation path (open and re-save the automation/script in the editor so Home Assistant auto-updates the value) while retaining the manual YAML editing instructions as an alternative. It is a documentation/string-only change with no code or behavior modifications.

**Changes:**
- Rewords the `deprecated_trigger_behavior` issue description to lead with the editor ""open and save"" remediation.
- Keeps direct YAML editing (e.g. `automations.yaml`) as an explicit alternative, including the restart instruction.




"
home-assistant/core,175263,4608772168,frenck,APPROVED,2026-07-01T12:10:26Z,"Thanks, @abmantis 👍 

../Frenck  

<p>
  <a href=""https://www.linkedin.com/in/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/linkedin.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://youtube.com/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/youtube.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://bsky.app/profile/frenck.social""><img src=""https://github.com/frenck/frenck/raw/main/images/bluesky.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://fosstodon.org/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/mastodon.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.instagram.com/frenck/""><img src=""https://github.com/frenck/frenck/raw/main/images/instagram.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.threads.net/@frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/threads.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.facebook.com/frenck.dev/""><img src=""https://github.com/frenck/frenck/raw/main/images/facebook.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://x.com/frenck""><img src=""https://github.com/frenck/frenck/raw/main/images/x.svg"" width=""18"" height=""18""></a>
  &nbsp;&nbsp;
  <a href=""https://www.tiktok.com/@frenck.nl""><img src=""https://github.com/frenck/frenck/raw/main/images/tiktok.svg"" width=""18"" height=""18""></a>
</p>

Blogging my personal ramblings at <a href=""https://frenck.dev"">frenck.dev</a>"
home-assistant/core,175264,4608580690,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T11:45:34Z,"## Pull request overview

This PR bumps the `sonos-websocket` library used by the Sonos integration from `0.1.3` to `0.2.0`. Per the [0.2.0 release notes](https://github.com/jjlawren/sonos-websocket/releases/tag/0.2.0), the new version removes the `async-timeout` dependency (now requiring Python 3.11+, which Home Assistant already exceeds) and adds a method to cancel an audio clip — the latter being relevant to the referenced issue #168015 about un-stoppable announcement streams. The actual code to use the new cancel method is not part of this PR, which is scoped purely to the dependency bump.

**Changes:**
- Update `sonos-websocket` pin from `0.1.3` to `0.2.0` in the Sonos integration manifest.
- Regenerate the corresponding entry in `requirements_all.txt`.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/sonos/manifest.json` | Bumps the `sonos-websocket` requirement to `0.2.0`. |
| `requirements_all.txt` | Regenerated entry reflecting the new `sonos-websocket==0.2.0` pin. |

The bump is consistent across both files, `0.2.0` is a valid published release, the existing imports (`SonosWebsocket`, `SonosWebsocketError`) remain available in the new version, and the PR is correctly limited to only the changes required for the version bump.




"
home-assistant/core,175264,4608682188,TheJulianJES,APPROVED,2026-07-01T11:58:40Z,Thanks! Diff: https://github.com/jjlawren/sonos-websocket/compare/0.1.3...0.2.0
home-assistant/core,175266,4608834937,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:18:35Z,"## Pull request overview

This PR bumps the `home-assistant-frontend` dependency from `20260624.2` to `20260624.3`. The new release includes a minor frontend fix (showing the event type in the logbook for event entities). All version references across the requirement/constraint files, the frontend integration manifest, and the generated pylint MDI icon list are updated consistently. The change is self-contained and matches the standard pattern for a frontend dependency bump.

**Changes:**
- Update `home-assistant-frontend` pin to `20260624.3` in the requirements, constraints, and manifest files.
- Update the generated `FRONTEND_VERSION` constant in the pylint MDI icons module.

### Reviewed changes

Copilot reviewed 3 out of 4 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| requirements_all.txt | Bumps frontend requirement pin to `20260624.3`. |
| homeassistant/package_constraints.txt | Bumps frontend constraint pin to `20260624.3`. |
| homeassistant/components/frontend/manifest.json | Bumps frontend requirement in the integration manifest to `20260624.3`. |
| pylint/plugins/pylint_home_assistant/generated/mdi_icons.py | Updates the generated `FRONTEND_VERSION` constant to `20260624.3`. |




"
home-assistant/core,175268,4608939732,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:31:19Z,"## Pull request overview

This PR updates the `dnsip` integration’s config flow to populate the user form schema with suggested values derived from prior user input, improving the UX when the form is re-shown after validation errors (consistent with other HA config flows that use sections).

**Changes:**
- Wrap the `DATA_SCHEMA` passed to `async_show_form` with `add_suggested_values_to_schema(DATA_SCHEMA, user_input or {})` so previously entered values are suggested on subsequent renders.




"
home-assistant/core,175268,4610243153,joostlek,APPROVED,2026-07-01T14:59:20Z,
home-assistant/core,175269,4608950569,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-01T12:32:36Z,"## Pull request overview

This PR refactors the Aladdin Connect integration's setup flow to use the OAuth-specific exceptions raised by the shared OAuth config entry helper, instead of inspecting raw `aiohttp.ClientResponseError` status codes. It resolves issue #175243 (part of the broader #163467 rollout). The new handling keeps reauth-required failures mapped to `ConfigEntryAuthFailed` and transient/other OAuth and client errors mapped to `ConfigEntryNotReady`, matching the established pattern already used by `home_connect`, `august`, and `yoto`.

**Changes:**
- Replaced explicit `ClientResponseError` status splitting in `async_setup_entry` with `except OAuth2TokenRequestReauthError` → `ConfigEntryAuthFailed` and `except (OAuth2TokenRequestError, aiohttp.ClientError)` → `ConfigEntryNotReady`.
- Updated the token-error test to parametrize over the new OAuth exception instances (`OAuth2TokenRequestReauthError` → `SETUP_ERROR`, `OAuth2TokenRequestError` → `SETUP_RETRY`).

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `homeassistant/components/aladdin_connect/__init__.py` | Migrates setup token-validation error handling to OAuth token request exceptions; imports the new exception classes. |
| `tests/components/aladdin_connect/test_init.py` | Reworks the token-error test to raise the new OAuth exceptions and assert the resulting config entry states. |

Notes verified during review:
- `aiohttp` remains imported and used (`aiohttp.ClientError` in the setup catch, and in the coordinator/tests), so no orphaned import.
- The reauth error is caught before the base `OAuth2TokenRequestError`, so subclass ordering is correct.
- The coordinator's raw `ClientResponseError` handling for the SDK `get_doors()` API call is a distinct concern and correctly left unchanged (the issue targets `__init__.py:46`).
- The new setup handling is identical to the established convention in `home_connect/__init__.py:77`.

No issues found.




"
home-assistant/core,175269,4610175492,justanotherariel,APPROVED,2026-07-01T14:50:43Z,Thanks @erwindouna 
